name,terminology,code,term,code_type,RecordDate,covariate_only
diabetes_drugs,DMD,13100411000001106,Avandamet 2mg/1000mg tablets (Dowelhurst Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13100611000001109,Avandamet 4mg/1000mg tablets (Dowelhurst Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13158411000001100,Diamicron 30mg MR tablets (Dowelhurst Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13168311000001103,Januvia 100mg tablets (Dowelhurst Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13180011000001101,NovoMix 30 FlexPen 100units/ml suspension for injection 3ml pre-filled pens (Dowelhurst Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13180611000001108,NovoMix 30 Penfill 100units/ml suspension for injection 3ml cartridges (Dowelhurst Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13181211000001100,NovoRapid FlexPen 100units/ml solution for injection 3ml pre-filled pens (Dowelhurst Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13182011000001102,NovoRapid Penfill 100units/ml solution for injection 3ml cartridges (Dowelhurst Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13186611000001105,Prandin 0.5mg tablets (Dowelhurst Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13205311000001109,Starlix 120mg tablets (Dowelhurst Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13317511000001100,Tolbutamide 1g/5ml oral suspension (Special Order) (product),1,20210127,null
diabetes_drugs,DMD,13318011000001109,Tolbutamide 250mg/5ml oral suspension (Special Order) (product),1,20210127,null
diabetes_drugs,DMD,13324311000001108,Tolbutamide 1g/5ml oral suspension (product),1,20210127,null
diabetes_drugs,DMD,13324411000001101,Tolbutamide 250mg/5ml oral suspension (product),1,20210127,null
diabetes_drugs,DMD,13411611000001100,Galvus 50mg tablets (Novartis Pharmaceuticals UK Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13412311000001101,Eucreas 50mg/1000mg tablets (Novartis Pharmaceuticals UK Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13412611000001106,Eucreas 50mg/850mg tablets (Novartis Pharmaceuticals UK Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13412911000001100,Vildagliptin 50mg tablets (product),1,20210127,null
diabetes_drugs,DMD,13413011000001108,Metformin 1g / Vildagliptin 50mg tablets (product),1,20210127,null
diabetes_drugs,DMD,13413111000001109,Metformin 850mg / Vildagliptin 50mg tablets (product),1,20210127,null
diabetes_drugs,DMD,13435011000001104,Pioglitazone 30mg/5ml oral suspension (Special Order) (product),1,20210127,null
diabetes_drugs,DMD,13440011000001109,Pioglitazone 30mg/5ml oral suspension (product),1,20210127,null
diabetes_drugs,DMD,13456711000001106,Nazdol MR 30mg tablets (Consilient Health Ltd) (product),1,20210127,null
diabetes_drugs,DMD,134587001,Gliclazide 30mg m/r tablet (product),1,20210127,null
diabetes_drugs,DMD,134608004,Product containing precisely nateglinide 180 milligram/1 each conventional release oral tablet (clinical drug),1,20210127,null
diabetes_drugs,DMD,134609007,Product containing precisely nateglinide 120 milligram/1 each conventional release oral tablet (clinical drug),1,20210127,null
diabetes_drugs,DMD,134610002,Product containing precisely nateglinide 60 milligram/1 each conventional release oral tablet (clinical drug),1,20210127,null
diabetes_drugs,DMD,13462811000001109,Gliclazide 30mg/5ml oral suspension (Special Order) (product),1,20210127,null
diabetes_drugs,DMD,13466811000001105,Gliclazide 30mg/5ml oral suspension (product),1,20210127,null
diabetes_drugs,DMD,13511000001103,Diabetamide 2.5mg tablets (Ashbourne Pharmaceuticals Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13549911000001105,Gliclazide 30mg modified-release tablets (Kent Pharmaceuticals Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13578511000001105,Glipizide 5mg tablets (Doncaster Pharmaceuticals Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13588911000001108,Gliclazide 30mg modified-release tablets (UniChem Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13613911000001109,Gliclazide 30mg modified-release tablets (A A H Pharmaceuticals Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13626011000001107,Niddaryl 1mg tablets (Dee Pharmaceuticals Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13626511000001104,Niddaryl 2mg tablets (Dee Pharmaceuticals Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13626911000001106,Niddaryl 3mg tablets (Dee Pharmaceuticals Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13627211000001100,Niddaryl 4mg tablets (Dee Pharmaceuticals Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13720511000001107,Glimepiride 2mg tablets (Ranbaxy (UK) Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13720911000001100,Glimepiride 3mg tablets (Ranbaxy (UK) Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13721211000001103,Glimepiride 4mg tablets (Ranbaxy (UK) Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13748611000001107,Glucophage SR 750mg tablets (Merck Serono Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13756411000001106,Metformin 500mg tablets (Tillomed Laboratories Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13757811000001105,Metformin 850mg tablets (Tillomed Laboratories Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13772611000001106,Glucophage SR 500mg tablets (Waymade Healthcare Plc) (product),1,20210127,null
diabetes_drugs,DMD,13772811000001105,Humulin I 100units/ml suspension for injection 3ml cartridges (Waymade Healthcare Plc) (product),1,20210127,null
diabetes_drugs,DMD,13773011000001108,Humulin S 100units/ml solution for injection 3ml cartridges (Waymade Healthcare Plc) (product),1,20210127,null
diabetes_drugs,DMD,13823711000001108,Actos 15mg tablets (Doncaster Pharmaceuticals Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13823911000001105,Actos 30mg tablets (Doncaster Pharmaceuticals Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13833111000001109,Avandamet 2mg/500mg tablets (Doncaster Pharmaceuticals Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13833311000001106,Avandamet 2mg/1000mg tablets (Doncaster Pharmaceuticals Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13833511000001100,Avandamet 4mg/1000mg tablets (Doncaster Pharmaceuticals Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13833811000001102,Avandia 4mg tablets (Doncaster Pharmaceuticals Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13834011000001105,Avandia 8mg tablets (Doncaster Pharmaceuticals Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13850511000001105,Humulin R 100units/ml solution for injection 10ml vials (Imported (United States)) (product),1,20210127,null
diabetes_drugs,DMD,13859411000001101,Insulin human 100units/ml solution for injection 10ml vials (product),1,20210127,null
diabetes_drugs,DMD,13864511000001107,Diamicron 30mg MR tablets (Doncaster Pharmaceuticals Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13877811000001105,Humalog KwikPen 100units/ml solution for injection 3ml pre-filled pens (Eli Lilly and Company Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13883511000001106,Glucophage 500mg tablets (Doncaster Pharmaceuticals Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13883911000001104,Glucophage 850mg tablets (Doncaster Pharmaceuticals Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13884711000001104,Humalog Mix25 KwikPen 100units/ml suspension for injection 3ml pre-filled pens (Eli Lilly and Company Ltd) (product),1,20210127,null
diabetes_drugs,DMD,13884911000001102,Humalog Mix50 KwikPen 100units/ml suspension for injection 3ml pre-filled pens (Eli Lilly and Company Ltd) (product),1,20210127,null
diabetes_drugs,DMD,14040211000001108,Actos 15mg tablets (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,14040411000001107,Actos 30mg tablets (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,14055711000001109,Amaryl 4mg tablets (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,14056111000001102,Amaryl 1mg tablets (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,14056511000001106,Amaryl 2mg tablets (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,14061411000001105,Amaryl 3mg tablets (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,140711000001103,Semi-Daonil 2.5mg tablets (Aventis Pharma) (product),1,20210127,null
diabetes_drugs,DMD,14122111000001106,Glimepiride 1mg tablets (Consilient Health Ltd) (product),1,20210127,null
diabetes_drugs,DMD,14122311000001108,Glimepiride 2mg tablets (Consilient Health Ltd) (product),1,20210127,null
diabetes_drugs,DMD,14122511000001102,Glimepiride 3mg tablets (Consilient Health Ltd) (product),1,20210127,null
diabetes_drugs,DMD,14122711000001107,Glimepiride 4mg tablets (Consilient Health Ltd) (product),1,20210127,null
diabetes_drugs,DMD,14183911000001108,Bolamyn SR 500mg tablets (Teva UK Ltd) (product),1,20210127,null
diabetes_drugs,DMD,14190111000001102,Humulin S 100units/ml solution for injection 10ml vials (Waymade Healthcare Plc) (product),1,20210127,null
diabetes_drugs,DMD,14190311000001100,Humulin M3 100units/ml suspension for injection 3ml cartridges (Waymade Healthcare Plc) (product),1,20210127,null
diabetes_drugs,DMD,14199911000001105,Avandamet 2mg/1000mg tablets (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,14200111000001102,Avandamet 4mg/1000mg tablets (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,14200411000001107,Avandamet 2mg/500mg tablets (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,14200811000001109,Avandia 4mg tablets (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,14201211000001102,Avandia 8mg tablets (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,14247811000001101,Humalog 100units/ml solution for injection 3ml cartridges (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,14248011000001108,Humalog Mix25 100units/ml suspension for injection 3ml cartridges (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,14248411000001104,Humalog Mix50 100units/ml suspension for injection 3ml cartridges (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,14248611000001101,Humalog Mix25 Pen 100units/ml suspension for injection 3ml pre-filled pens (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,14248811000001102,Humalog Mix50 Pen 100units/ml suspension for injection 3ml pre-filled pens (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,14249011000001103,Humalog Pen 100units/ml solution for injection 3ml pre-filled pens (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,14249211000001108,Humalog 100units/ml solution for injection 10ml vials (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,14313211000001105,Diamicron 30mg MR tablets (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,14380511000001100,NovoMix 30 FlexPen 100units/ml suspension for injection 3ml pre-filled pens (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,14386011000001106,NovoMix 30 Penfill 100units/ml suspension for injection 3ml cartridges (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,14389911000001101,NovoRapid FlexPen 100units/ml solution for injection 3ml pre-filled pens (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,14400811000001105,Starlix 120mg tablets (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,14401211000001103,Starlix 180mg tablets (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,14584711000001101,Metformin 500mg modified-release tablets (A A H Pharmaceuticals Ltd) (product),1,20210127,null
diabetes_drugs,DMD,14592411000001101,Humulin I 100units/ml suspension for injection 10ml vials (Waymade Healthcare Plc) (product),1,20210127,null
diabetes_drugs,DMD,14664711000001106,NovoRapid Penfill 100units/ml solution for injection 3ml cartridges (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,14665711000001105,NovoRapid 100units/ml solution for injection 10ml vials (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,14711111000001101,Minodiab 5mg tablets (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,14712111000001106,Mixtard 30 Penfill 100units/ml suspension for injection 3ml cartridges (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,14723311000001105,Prandin 1mg tablets (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,14723511000001104,Prandin 2mg tablets (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,14753811000001102,Prandin 0.5mg tablets (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,14759411000001102,Lantus 100units/ml solution for injection 3ml cartridges (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,14760811000001101,Lantus 100units/ml solution for injection 3ml OptiClik cartridges (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,14762411000001102,Lantus 100units/ml solution for injection 10ml vials (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,14763111000001101,Lantus 100units/ml solution for injection 3ml pre-filled OptiSet pens (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,14773811000001100,Metformin 500mg tablets (LPC Medical (UK) Ltd) (product),1,20210127,null
diabetes_drugs,DMD,14774311000001106,Metformin 850mg tablets (LPC Medical (UK) Ltd) (product),1,20210127,null
diabetes_drugs,DMD,147811000001105,Tolbutamide 500mg tablets (Kent Pharmaceuticals Ltd) (product),1,20210127,null
diabetes_drugs,DMD,15019811000001104,Metformin 500mg modified-release tablets (Kent Pharmaceuticals Ltd) (product),1,20210127,null
diabetes_drugs,DMD,15090711000001101,Gliclazide 30mg modified-release tablets (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,15091011000001107,Glimepiride 1mg tablets (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,15091211000001102,Glimepiride 2mg tablets (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,15091411000001103,Glimepiride 3mg tablets (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,15091611000001100,Glimepiride 4mg tablets (Sigma Pharmaceuticals Plc) (product),1,20210127,null
diabetes_drugs,DMD,15100211000001101,Nazdol MR 30mg tablets (Teva UK Ltd) (product),1,20210127,null
diabetes_drugs,DMD,15100511000001103,Nazdol MR 30mg tablets (Generics (UK) Ltd) (product),1,20210127,null
diabetes_drugs,DMD,152311000001101,NovoNorm 500microgram tablets (Novo Nordisk Pharmaceuticals Ltd) (product),1,20210127,null
diabetes_drugs,DMD,15334511000001109,Edicil MR 30mg tablets (Ratiopharm UK Ltd) (product),1,20210127,null
diabetes_drugs,DMD,15359011000001101,Competact 15mg/850mg tablets (Waymade Healthcare Plc) (product),1,20210127,null
diabetes_drugs,DMD,15367811000001105,Glucophage SR 1000mg tablets (Merck Serono Ltd) (product),1,20210127,null
diabetes_drugs,DMD,15373711000001104,Glucophage 500mg oral powder sachets (Merck Serono Ltd) (product),1,20210127,null
diabetes_drugs,DMD,15374311000001101,Glucophage 1000mg oral powder sachets (Merck Serono Ltd) (product),1,20210127,null
diabetes_drugs,DMD,15411211000001106,Metformin 1g oral powder sachets sugar free (product),1,20210127,null
diabetes_drugs,DMD,15411311000001103,Metformin 500mg oral powder sachets sugar free (product),1,20210127,null
diabetes_drugs,DMD,15603111000001104,Humulin R 500units/ml solution for injection 20ml vials (Imported (United States)) (product),1,20210127,null
diabetes_drugs,DMD,15611411000001108,Insulin human 500units/ml solution for injection 20ml vials (product),1,20210127,null
diabetes_drugs,DMD,157911000001103,Metformin 850mg tablets (Approved Prescription Services) (product),1,20210127,null
diabetes_drugs,DMD,15858611000001101,Victoza 6mg/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd) (product),1,20210127,null
diabetes_drugs,DMD,15859111000001102,Liraglutide 18mg/3ml solution for injection pre-filled disposable devices (product),1,20210127,null
diabetes_drugs,DMD,15871011000001104,Insulin human 100units/ml solution for injection 10ml vials (Special Order) (product),1,20210127,null
diabetes_drugs,DMD,15973311000001105,Metformin 500mg tablets (Zanza Laboratories Ltd) (product),1,20210127,null
diabetes_drugs,DMD,15973711000001109,Metformin 850mg tablets (Zanza Laboratories Ltd) (product),1,20210127,null
diabetes_drugs,DMD,15984111000001102,Metformin 500mg/5ml oral solution sugar free (Actavis UK Ltd) (product),1,20210127,null
diabetes_drugs,DMD,15993011000001101,Onglyza 5mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd) (product),1,20210127,null
diabetes_drugs,DMD,16007611000001109,Pioglitazone 15mg/5ml oral suspension (Special Order) (product),1,20210127,null
diabetes_drugs,DMD,16036811000001104,Pioglitazone 15mg/5ml oral suspension (product),1,20210127,null
diabetes_drugs,DMD,16037911000001107,Saxagliptin 5mg tablets (product),1,20210127,null
